Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%]
ten_samples,10,1814.0842216014862,1801.044432401657," 0 0 2550 1590
",432900,13%," 20629 um.
",19.757910000000003,connect6,7.042791034482759,6.6139100000000015,98,92.08066312824738
,,,,,,,,,,,,100,93.52141949533136
,,,,,,,,,,,,100,92.89224056989792
,,,,,,,,,,,,100,78.60602263064818
,,,,,,,,,,,,100,58.80928648987429
,,,,,,,,,,,,100,22.125176845601416
,,,,,,,,,,,,100,36.41714763613718
,,,,,,,,,,,,100,125.41790551734321
,,,,,,,,,,,,100,153.84802555678417
,,,,,,,,,,,,100,193.34442078075534
ten_samples,10,1814.8675889968872,1801.2245516777039," 0 0 2550 1590
",432900,13%," 20629 um.
",19.757910000000003,connect6,7.042791034482759,6.6139100000000015,97,92.00703807964241
,,,,,,,,,,,,100,93.5279109359936
,,,,,,,,,,,,100,92.89936243842278
,,,,,,,,,,,,100,78.6274590756414
,,,,,,,,,,,,100,58.850558968065094
,,,,,,,,,,,,100,22.20320625238656
,,,,,,,,,,,,100,36.48085670218313
,,,,,,,,,,,,100,125.1920401511851
,,,,,,,,,,,,100,153.5936736360292
,,,,,,,,,,,,100,193.05049406336337
ten_samples,10,1815.1515028476715,1801.4555077552795," 0 0 2550 1590
",432900,13%," 20629 um.
",19.757910000000003,connect6,7.042791034482759,6.6139100000000015,96,91.93187803896727
,,,,,,,,,,,,100,93.53440290449527
,,,,,,,,,,,,100,92.90648488604913
,,,,,,,,,,,,100,78.64889726369925
,,,,,,,,,,,,100,58.89183480225068
,,,,,,,,,,,,100,22.28124200398778
,,,,,,,,,,,,100,36.54457094861327
,,,,,,,,,,,,100,124.96615641920484
,,,,,,,,,,,,100,153.33930103312088
,,,,,,,,,,,,100,192.75654344586707
ten_samples,10,1820.661686182022,1803.388168811798," 0 0 2550 1590
",450900,14%," 20390 um.
",17.24591,connect9,6.8775496551724125,6.783999999999998,48,85.9661637855695
,,,,,,,,,,,,100,93.85021029010412
,,,,,,,,,,,,100,91.77394554668933
,,,,,,,,,,,,100,75.57053210198242
,,,,,,,,,,,,100,58.55735281612412
,,,,,,,,,,,,100,17.452047646860127
,,,,,,,,,,,,100,72.81579326318955
,,,,,,,,,,,,100,81.05055655659092
,,,,,,,,,,,,100,79.71707223845462
,,,,,,,,,,,,100,144.8844440117351
ten_samples,10,1814.6815874576569,1801.372234582901," 0 0 2550 1590
",450900,14%," 20390 um.
",17.24591,connect9,6.8775496551724125,6.783999999999998,47,85.68268998785221
,,,,,,,,,,,,100,93.8566974776276
,,,,,,,,,,,,100,91.78262290971057
,,,,,,,,,,,,100,75.59630185132819
,,,,,,,,,,,,100,58.60106914406919
,,,,,,,,,,,,100,17.539124453036468
,,,,,,,,,,,,100,72.63349622364807
,,,,,,,,,,,,100,80.85957296739232
,,,,,,,,,,,,100,79.52749529293646
,,,,,,,,,,,,100,144.62612439678463
ten_samples,10,1817.185486316681,1801.9000163078308," 0 0 2550 1590
",450900,14%," 20390 um.
",17.24591,connect9,6.8775496551724125,6.783999999999998,46,85.38689107158979
,,,,,,,,,,,,100,93.86318492643669
,,,,,,,,,,,,100,91.79130062223147
,,,,,,,,,,,,100,75.62207263860672
,,,,,,,,,,,,100,58.64478723278458
,,,,,,,,,,,,100,17.626204766420784
,,,,,,,,,,,,100,72.45119184169636
,,,,,,,,,,,,100,80.66858168591382
,,,,,,,,,,,,100,79.33791071179402
,,,,,,,,,,,,100,144.36779437744923
ten_samples,10,1834.0484416484833,1821.356656551361," 0 0 2550 1590
",866700,27%," 19670 um.
",17.415819999999993,connect9,6.840584137931034,5.841910000000001,14,41.284432585814386
,,,,,,,,,,,,84,56.87830231669364
,,,,,,,,,,,,25,18.282885050501452
,,,,,,,,,,,,33,0.5263843947997889
,,,,,,,,,,,,52,19.182565983720902
,,,,,,,,,,,,82,10.479878322738905
,,,,,,,,,,,,155,3.3066018646074244
,,,,,,,,,,,,168,2.2820325361899156
,,,,,,,,,,,,112,2.70344365134764
,,,,,,,,,,,,142,3.4996898152737788
ten_samples,10,1847.5075690746307,1834.0343933105469," 0 0 2550 1590
",866700,27%," 19670 um.
",17.415819999999993,connect9,6.840584137931034,5.841910000000001,13,26.3832895337257
,,,,,,,,,,,,84,53.14313213497407
,,,,,,,,,,,,25,7.2530362481315365
,,,,,,,,,,,,33,7.359136358193571
,,,,,,,,,,,,52,4.309271945338068
,,,,,,,,,,,,82,15.030431137071396
,,,,,,,,,,,,155,4.481444982902307
,,,,,,,,,,,,168,1.3068525175808765
,,,,,,,,,,,,112,0.5342694923893496
,,,,,,,,,,,,142,1.8540493077721598
ten_samples,10,1844.6399703025818,1832.4711787700653," 0 0 2550 1590
",866700,27%," 19670 um.
",17.415819999999993,connect9,6.840584137931034,5.841910000000001,12,20.34062768735724
,,,,,,,,,,,,84,53.19723317600711
,,,,,,,,,,,,25,7.360125964966442
,,,,,,,,,,,,33,7.235160717823538
,,,,,,,,,,,,52,4.188818208544944
,,,,,,,,,,,,82,14.897596875620101
,,,,,,,,,,,,155,4.591747421238081
,,,,,,,,,,,,168,1.1898720683276964
,,,,,,,,,,,,112,0.6491272568478093
,,,,,,,,,,,,142,1.7364360403285664
ten_samples,10,1818.2415192127228,1802.6133778095245," 0 0 2550 1590
",1716300,53%," 19068 um.
",16.503819999999994,connect8,6.768991724137931,6.471820000000001,3,49.765337457122726
,,,,,,,,,,,,41,55.607197146694766
,,,,,,,,,,,,86,57.437639929298875
,,,,,,,,,,,,99,65.38290933092786
,,,,,,,,,,,,79,55.6477921696412
,,,,,,,,,,,,85,43.09260624171456
,,,,,,,,,,,,50,0.7585061974745885
,,,,,,,,,,,,96,25.344226456037482
,,,,,,,,,,,,234,23.708094029256912
,,,,,,,,,,,,229,92.94704691111443
